ZoneID	Zone	Number	IndexName_1	SpokenName_1	Speaker_1	SpeakerID_1	Start_1	End_1	Duration_1	IndexName_2	SpokenName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName	UnspokenName	ExtendedName	VariantName	MisspelledName	Note_speech	Note_place	SeeType	See	See Text	SeeZoneID_1	SeeZone_1	SeeName_1	SeeNotes_1	SeeZoneID_2	SeeZone_2	SeeName_2	SeeNotes_2	SeeZone_3	SeeName_3	SeeNotes_3	SeeZone_4	SeeName_4	SeeNotes_4	Kind_1	Super_1	Kind_2	Super_2	Kind_3	Super_3	Kind_4	Super_4	Kind_5	Super_5
42	Wairoa	82	Te Waikōpiro	Te Waikōpiro	Lena Manuel	58	143.07	144.18	1.11																																					locality									
42	Wairoa	83	Tiakiwai	Tiakiwai	Lena Manuel	58	145.51	146.51	1.00																																					marae	21								
42	Wairoa	84	Tiniroto	Tiniroto	Lena Manuel	58	147.28	148.3	1.02																																					lakes		locality							
42	Wairoa	85	Tukemōkihi	Tukemōkihi	Lena Manuel	58	148.88	150.01	1.13																																					locality									
42	Wairoa	86	Turiroa	Turiroa	Lena Manuel	58	150.86	151.59	0.73																																					locality									
42	Wairoa	87	Tūhara	Tūhara	Lena Manuel	58	152.58	153.41	0.83																																					locality									
42	Wairoa	88	Wahanui	Wahanui	Lena Manuel	58	154.43	155.45	1.02																																					locality									
42	Wairoa	89	Waiātai	Waiātai	Lena Manuel	58	156.03	157.01	0.98																																					valley		reserve							
42	Wairoa	90	Waiau	Waiau	Lena Manuel	58	157.97	158.81	0.84																																					river									
42	Wairoa	91	Waihī	WaihĪ	Lena Manuel	58	159.91	160.84	0.93																																					stream		locality							
42	Wairoa	92	Waihua	Waihua	Lena Manuel	58	161.67	162.59	0.92																																					river		valley		beach					
42	Wairoa	93	Waikatea	Waikatea	Lena Manuel	58	163.43	164.44	1.01																																					locality									
42	Wairoa	94	Waipunga	Waipunga	Lena Manuel	58	165.08	165.77	0.69																																					river		falls							
42	Wairoa	95	Wairau	Wairau	Lena Manuel	58	167.11	167.94	0.83																																					lagoon									
42	Wairoa	96	Waireka	Waireka	Lena Manuel	58	168.89	169.79	0.90																																					locality									
42	Wairoa	97	Wairoa	Wairoa	Lena Manuel	58	171.2	171.99	0.79																																					river		town							
42	Wairoa	98	Whākirangi	Whākirangi	Lena Manuel	58	172.75	173.62	0.87																																					marae	22								
42	Wairoa	99	Whakakī	Whakakī	Lena Manuel	58	174.54	175.48	0.94																																					lagoon		marae	23	locality					
42	Wairoa	100	Whakamahi	Whakamahi	Lena Manuel	58	176.16	177.03	0.87																																					locality									
42	Wairoa	101	Whakapunake	Whakapunake	Lena Manuel	58	177.53	178.66	1.13																																					peak									
42	Wairoa	102	Whare-ongaonga	Whare-ongaonga	Lena Manuel	58	179.29	180.39	1.10																																					point									
42	Wairoa	103	Wharerātā	Wharerātā	Lena Manuel	58	181.06	182.24	1.18																																					summit									
42	Wairoa	104	Whetūmārama	Whetūmārama	Lena Manuel	58	182.85	184.17	1.32																																					marae	24								
43	Māhia	0	Intro	Zone 43: Māhia	Hugh Young	38	1.67	3.39	1.72																																					intro									
43	Māhia	1	Ahuriri	Ahuriri	John Tangiora	50	5.31	6.34	1.03																																					point									
43	Māhia	2	Hekerangi	Hekerangi	John Tangiora	50	6.98	7.89	0.91																																					point									
43	Māhia	3	Hine-te-Rongo	Hine-te-Rongo	John Tangiora	50	8.84	10.08	1.24																																					meeting house	10								
43	Māhia	4	Kahu-tara	Kahu-tara	John Tangiora	50	10.77	11.75	0.98																																					(Table) cape									
43	Māhia	5	Kahungunu	Kahungunu	John Tangiora	50	12.64	13.73	1.09																																					meeting house	7								
43	Māhia	6	Kaiuku	Kaiuku	John Tangiora	50	14.43	15.47	1.04																																					marae	1								
43	Māhia	7	Kaiwaitau	Kaiwaitau	John Tangiora	50	16.28	17.61	1.33																																					locality									
43	Māhia	8	Kinikini	Kinikini	John Tangiora	50	18.39	19.49	1.10																																					peak									
43	Māhia	9	Kiwi Ōmana	Kiwi Ōmana	John Tangiora	50	20.51	21.77	1.26																																					dining hall	1								
43	Māhia	10	Kōpuāwhara	Kōpuāwhara	John Tangiora	50	23.26	24.68	1.42																																					river									
43	Māhia	11	Kotahitanga	Kotahitanga	John Tangiora	50	25.94	27.19	1.25																																					meeting house									
43	Māhia	12	Mahanga	Mahanga	John Tangiora	50	28.18	28.98	0.80																																					marae	2	locality							
43	Māhia	13	Mahia	Mahia	John Tangiora	50	30.05	30.77	0.72	Mahia-mai-i-Tawhwiti													Mahia-mai-i-Tawhiti	Mahia-mai-i-Tawhiti																						peninsula		beach		locality					
43	Māhia	14	Manutai	Manutai	John Tangiora	50	31.82	32.86	1.04																																					marae	3	meeting house	3						
43	Māhia	15	Marahara	Marahara	John Tangiora	50	33.92	34.85	0.93																																					marae	4								
43	Māhia	16	Maunga-a-Kāhia	Maunga-a-Kāhia	John Tangiora	50	36.06	37.95	1.89																																					hill									
43	Māhia	17	Moemoto	Moemoto	John Tangiora	50	38.84	39.9	1.06																																					bay									
43	Māhia	18	Mōrere	Mōrere	John Tangiora	50	40.62	41.52	0.90																																					hot springs		hill		locality					
43	Māhia	19	Nukutaurua	Nukutaurua	John Tangiora	50	42.18	43.63	1.45																																					locality									
43	Māhia	20	Nūhaka	Nūhaka	John Tangiora	50	44.47	45.37	0.90																																					river		marae	5	settlement					
43	Māhia	21	Okepūhā	Okepūhā	John Tangiora	50	46.29	47.65	1.36																																					locality									
43	Māhia	22	Onenui	Onenui	John Tangiora	50	48.5	49.45	0.95																																					beach									
43	Māhia	23	Ōpoutama	Ōpoutama	John Tangiora	50	50.34	51.69	1.35																																					beach		township							
43	Māhia	24	Ōraka	Ōraka	John Tangiora	50	52.7	53.47	0.77																																					beach		locality							
43	Māhia	25	Paritū	Paritū	John Tangiora	50	54.63	55.62	0.99																																					point									
43	Māhia	26	Pukenui	Pukenui	John Tangiora	50	56.86	57.88	1.02																																					beach									
43	Māhia	27	Rāhuimokairoa	Rāhuimokairoa	John Tangiora	50	58.73	60.82	2.09																																					stream									
43	Māhia	28	Rongomaiwahine	Rongomaiwahine	John Tangiora	50	62.43	64.17	1.74																																					meeting house	2								
43	Māhia	29	Ruāwharo	Ruāwharo	John Tangiora	50	64.88	66.01	1.13																																					marae	6	dining hall	6						
43	Māhia	30	Tāhaenui	Tāhaenui	John Tangiora	50	66.93	67.85	0.92																																					stream		locality							
43	Māhia	31	Tāne-nui-a-Rangi	Tāne-nui-a-Rangi	John Tangiora	50	68.62	70.61	1.99																																					marae	7								
43	Māhia	32	Tāwhene	Tāwhene	John Tangiora	50	71.53	72.29	0.76																																					locality									
43	Māhia	33	Tama Kahu	Tama Kahu	John Tangiora	50	73.52	74.58	1.06																																					marae	8								
43	Māhia	34	Tara Paikea	Tara Paikea	John Tangiora	50	75.47	76.63	1.16																																					hill									
43	Māhia	35	Tawapata	Tawapata	John Tangiora	50	77.53	78.46	0.93																																					bay									
43	Māhia	36	Te Rehu	Te Rehu	John Tangiora	50	79.46	80.19	0.73																																					marae	9								
43	Māhia	37	Tuahuru	Tuahuru	John Tangiora	50	81.12	82.14	1.02																																					marae	10								
43	Māhia	38	Tunanui	Tunanui	John Tangiora	50	83.2	84.03	0.83																																					stream									
43	Māhia	39	Wai-a-uru	Wai-a-uru	John Tangiora	50	84.64	85.81	1.17																																					marae	11								
43	Māhia	40	Wai-whakaata-o-Tūtāmure	Wai-whaka-ata-o-Tūtāmure	John Tangiora	50	86.93	89.52	2.59																			double vowel 																		locality									
43	Māhia	41	Waikawa	Waikawa	John Tangiora	50	91.3	92.11	0.81													Portland Island																								island									
43	Māhia	42	Waikokopu	Waikokopu	John Tangiora	50	92.75	93.97	1.22																																					bay		locality							
43	Māhia	43	Whāngāwehi	Whāngāwehi	John Tangiora	50	94.68	95.71	1.03																		Spoken out of order																			stream									
43	Māhia	44	Whakarewa	Whakarewa	John Tangiora	50	96.73	97.65	0.92																		Spoken out of order																			locality		school							
43	Māhia	45	Wharerātā	Wharerātā	John Tangiora	50	98.52	99.8	1.28																																					forest									
44	Young Nick's Head	0	Intro	Zone 44: Young Nick's Head	Hugh Young	38	1.66	3.73	2.07																																					intro									
44	Young Nick's Head	1	Awapiko	Awapiko	Te Ohomauri Stewart	119	5.76	6.62	0.86																																					locality									
44	Young Nick's Head	2	Epeha	Epeha	Te Ohomauri Stewart	119	7.77	8.45	0.68																																					meeting house	1								
44	Young Nick's Head	3	Hangaroa	Hangaroa	Te Ohomauri Stewart	119	9.82	10.56	0.74																																					river		locality							
44	Young Nick's Head	4	Hinehou	Hinehou	Te Ohomauri Stewart	119	11.85	12.65	0.80																																					meeting house	1								
44	Young Nick's Head	5	Kahunui	Kahunui	Te Ohomauri Stewart	119	13.85	14.66	0.81																																					peak									
44	Young Nick's Head	6	Kaikino	Kaikino	Te Ohomauri Stewart	119	16.05	16.85	0.80																																					locality									
44	Young Nick's Head	7	Kiko-o-te-Rangi	Kiko-o-te-Rangi	Te Ohomauri Stewart	119	18.13	19.13	1.00																																					meeting house	5								
44	Young Nick's Head	8	Kōpua	Kōpua	Te Ohomauri Stewart	119	20.35	21.1	0.75																																					hill									
44	Young Nick's Head	9	Manutūkē	Manutūkē	Te Ohomauri Stewart	119	22.33	23.37	1.04																																					marae	1								
44	Young Nick's Head	10	Maraetaha	Maraetaha	Te Ohomauri Stewart	119	24.24	25.17	0.93																																					marae	1								
44	Young Nick's Head	11	Maungārongo	Maungārongo	Te Ohomauri Stewart	119	25.84	27.09	1.25																																					dining hall	3								
44	Young Nick's Head	12	Mokonui-ā-rangi	Mokonui-ā-rangi	Te Ohomauri Stewart	119	28.18	29.53	1.35																																					range		marae	2						
44	Young Nick's Head	13	Muriwai	Muriwai	Te Ohomauri Stewart	119	30.62	31.4	0.78																																					beach		marae	3	locality					
44	Young Nick's Head	14	Ngātapa	Ngātapa	Te Ohomauri Stewart	119	32.56	33.09	0.53																																					marae	4	locality							
44	Young Nick's Head	15	Nuku-tai-memeha	Nuku-tai-memeha	Te Ohomauri Stewart	119	34.38	35.73	1.35																																					meeting house	4								
44	Young Nick's Head	16	Ōhako	Ōhako	Te Ohomauri Stewart	119	36.81	37.53	0.72																																					marae	5	dining hall	5						
44	Young Nick's Head	17	Pāhou	Pāhou	Te Ohomauri Stewart	119	38.8	39.53	0.73																																					marae	6								
44	Young Nick's Head	18	Pākowhai	Pākowhai	Te Ohomauri Stewart	119	40.71	41.62	0.91																																					marae	7	locality							
44	Young Nick's Head	19	Pātemaru	Pātemaru	Te Ohomauri Stewart	119	42.83	43.72	0.89																																					locality									
44	Young Nick's Head	20	Parikanapa	Parikanapa	Te Ohomauri Stewart	119	45.15	46.09	0.94																																					locality									
44	Young Nick's Head	21	Pēhiri	Pēhiri	Te Ohomauri Stewart	119	47.23	47.95	0.72																																					locality									
44	Young Nick's Head	22	Pīpīwhākao	Pīpīwhākao	Te Ohomauri Stewart	119	49.29	50.51	1.22																																					locality									
44	Young Nick's Head	23	Pōhā	Pōhā	Te Ohomauri Stewart	119	52.12	52.84	0.72																																					peak									
44	Young Nick's Head	24	Repongaere	Repongaere	Te Ohomauri Stewart	119	54.31	55.21	0.90																																					lake		locality							
44	Young Nick's Head	25	Rere	Rere	Te Ohomauri Stewart	119	56.22	56.75	0.53																																					falls		locality							
44	Young Nick's Head	26	Rongopai	Rongopai	Te Ohomauri Stewart	119	58.68	59.43	0.75	Eriopeta	Eriopeta	Te Ohomauri Stewart	119	60.32	61.38													The marae is Rongopai, the house is called Rongopai or Eriopeta																		marae	8	meeting house	8						
44	Young Nick's Head	27	Ruakākā	Ruakākā	Te Ohomauri Stewart	119	62.86	63.89	1.03																																					locality									
44	Young Nick's Head	28	Tākitimu	Tākitimu	Te Ohomauri Stewart	119	65.37	66.23	0.86																																					marae	9	dining hall	9						
44	Young Nick's Head	29	Tangihanga	Tangihanga	Te Ohomauri Stewart	119	67.81	68.57	0.76																																					locality									
44	Young Nick's Head	30	Tangihau	Tangihau	Te Ohomauri Stewart	119	69.97	70.76	0.79																																					locality									
44	Young Nick's Head	31	Taurau	Taurau	Te Ohomauri Stewart	119	72.2	72.91	0.71																																					valley									
44	Young Nick's Head	32	Te Ārai	Te Ārai	Te Ohomauri Stewart	119	74.47	75.31	0.84																																					river		locality							
44	Young Nick's Head	33	Te Aroha-a-te-Rangatahi-a-Tūrāhiri	Te Aroha-a-te-Rangatahi-a-Tūrāhiri	Te Ohomauri Stewart	119	76.3	79.05	2.75																																					dining hall	10								
44	Young Nick's Head	34	Te Mana-o-Tūranga	Te Mana-o-Tūranga	Te Ohomauri Stewart	119	81.1	82.46	1.36																																					meeting house	10								
44	Young Nick's Head	35	Te Poho-o-Rukupo	Te Poho-o-Rukupo	Te Ohomauri Stewart	119	83.9	85.4	1.50																																					meeting house	1								
44	Young Nick's Head	36	Te Poho-o-Tāmanuhiri	Te Poho-o-Tāmanuhiri	Te Ohomauri Stewart	119	86.77	88.6	1.83																																					meeting house	3								
44	Young Nick's Head	37	Te Poho-o-Taharākau	Te Poho-o-Taharākau	Te Ohomauri Stewart	119	89.99	91.62	1.63																																					meeting house	6								
44	Young Nick's Head	38	Tiniroto	Tiniroto	Te Ohomauri Stewart	119	92.99	93.83	0.84																																					lakes		locality							
44	Young Nick's Head	39	Waerenga-o-kurī	Waerenga-o-kurī	Te Ohomauri Stewart	119	94.53	95.6	1.07																																					locality									
44	Young Nick's Head	40	Waikura	Waikura	Te Ohomauri Stewart	119	96.85	97.74	0.89																																					river									
